equipment_type,category,loss_type,link_type,date,manually_changed,link
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/ZR8BVCjn/1025-T-72-Obr-2022-destr-22-04-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cHytRQRP/1024-T-72-Obr-2022-destr-24-04-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fLZsSFbk/1003-T-72-B-Obr-2022-destr-05-05-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/B6KSJNvt/1108-T-72-Obr-2022-destr-18-05-24.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4dZXkgCL/1009-T-72-Obr-2022-destr-17-01-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jdZVX4yz/1008-T-72-Obr-2022-destr-03-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/2S6sXLxg/1005-T-72-Obr-2022-destr-05-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8kd5QBCJ/1028-T-72-Obr-2022-destr-09-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/L61ZdBsq/1019-T-72-Obr-2022-destr-29-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/x8Cdyr60/1003-T-72-Obr-2022-destr-13-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/W1k0kSVH/1100-Unknown-T-72-Obr-2022-destr-06-06-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tTBNRTdd/1103-T-72-Obr-2022-destr-26-04-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/hvBY8F7g/1004-T-72-Obr-2022-destr-13-07-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/wvPxGPRf/1013-T-72-Obr-2022-destr-11-08-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7LbPPXsW/1104-Unknown-tank-destr-08-05-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/JnnvxrNH/1106-T-72-Obr-2022-destr-24-09-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/7hTjWkfJ/1102-T-72-Obr-2022-destr-21-04-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/B6dDfXTg/1009-T-72-Obr-2022-destr-10-08-25.jpg
T-72B Obr. 2022,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MZ4dPLg4/1030-T-72-Obr-2022-destr-20-09-25.jpg
T-72B Obr. 2022,Tanks,damaged,postimg,,False,https://i.postimg.cc/J0s6fHbS/1341-t72b-obr2022-dam-08-10-23.jpg
T-72B Obr. 2022,Tanks,damaged,postimg,,False,https://i.postimg.cc/vHsgCptG/1001-t72b-2022-dam-aband-12-10-23.jpg
T-72B Obr. 2022,Tanks,damaged,postimg,,False,https://i.postimg.cc/zv3Swpc4/1019-T-72-B-Obr2022-dam-16-03-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/sx39qkL7/1015-T-72-B-Obr2022-dam-aband-27-12-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/cLKTshcY/1016-t72b-2022-dam-aband-14-07-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/K8KNkcMC/3260.png
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/cC9D67N1/1032-T-72-B-Obr-2022-dam-aband-11-10-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/s2WJztQ7/1014-t72bobr2022-dam-aband-02-11-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/MG11NVNY/1017-t72bobr2022-dam-aband.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/6q6vxVp5/1038-2x-t72b-obr2022-dam-aband-08-11-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Z5zfqJdd/1020-t72b-obr2022-dam-aband-12-11-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/1tt6ddKd/1026-t72b-obr-2022-dam-aband-16-11-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/rswdP7C2/1046-t72b-2022-dam-aband-19-10-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/pLJsYp99/1022-t72b-obr2022-dam-aband-22-12-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/MTbR4yCV/1007-T-72-B-Obr-2022-dam-aband-04-12-23.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/D0PgpK81/1025-t72b-2022-aband-13-12-23.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/nzpZYVhR/1004-unkn-tank-dam-aband-20-10-23.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/MTN5KBLL/1014-t72b-obr2022-aband-22-12-23.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/nLP95r0W/1017-T-72-B-Obr-2022-aband-25-12-23.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/L40B1WzC/1018-T-72-B-Obr-2022-aband-14-01-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/cJc8BfVb/1026-T-80bv-Obr2022-aband-21-01-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/W1PcNM4v/1030-t72b2022-dam-aband-21-01-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/R0kZZGx8/1005-t72b2022-dam-aband-27-01-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/j2st6n11/1015-t72b2022-dam-aband-02-02-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/Jn7Tp8sg/1025-t72b2022-dam-aband-02-02-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/G3fTKL5d/1031-unkn-tank-aband-21-01-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/xT7txnvD/1023-t72b-obr2022-dam-aband-21-01-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/3rnjk1J2/1055-T-72-B-Obr-2022-dam-aband-14-04-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/g2NzfSHS/1009-t72b-obr2022-aband-26-03-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/SKRSq6Zy/1010-t72b-obr2022-dam-aband-20-04-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/fRtfWFnG/1004-t72b-obr2022-aband-28-05-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/XvN3bSqy/1012-t72b-obr2022-dam-aband-27-07-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/L8p2xZMD/1013-t72b-obr2022-dam-aband-27-07-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/Kz8k1RGn/1056-T-72-B-Obr2022-aband-21-10-24.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/50DG0CSR/1097-T-72-B-Obr2022-aband-08-11-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/HLDgTYLy/1007-T-72-B-Obr-2022-dam-aband-14-01-25.jpg
T-72B Obr. 2022,Tanks,abandoned,postimg,,False,https://i.postimg.cc/KjX0Gd7P/1036-T-72-B-obr2022-aband-31-01-25.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/dVyFh1wN/1025-T-72-Obr-2022-dam-aband-27-04-24.jpg
T-72B Obr. 2022,Tanks,damaged and abandoned,postimg,,False,https://i.postimg.cc/xCZbFKqS/1082-T-72-Obr-2022-dam-aband-12-03-24.jpg
T-72B Obr. 2022,Tanks,captured,postimg,,False,https://i.postimg.cc/fLvbR6Jj/1103-t72b-obr2022-capt-06-04-24.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pL9y12Tv/579.png
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3RkbP4HG/1022-t72ba-destr.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/cLhH0NWj/1014-t72ba-destr.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/yY4BTXys/1061-t72ba-destr.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Dz08xgz6/d3n.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9QPwbp4r/1022-t72ba-destr.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/G23VDFWV/1003-T72-BA-destr-17-01-23.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/RV9vvz41/1016-t72ba-destr-19-02-23.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/v8Sy6xnj/1025-t72ba-destr-07-05-23.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/gcyQGW1R/1042-T-72-BA-destr-13-05-23.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/T1X85D34/443fp.png
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/c4XKYbLt/1025-T-72-BA-destr-30-09-22.jpg
T-72BA,Tanks,destroyed,postimg,,False,https://i.postimg.cc/c4ZDNSBw/1301-T-72-BA-destr-10-04-25.jpg
T-72BA,Tanks,damaged,postimg,,False,https://i.postimg.cc/GptKrKXD/8887.jpg
T-72BA,Tanks,damaged,postimg,,False,https://i.postimg.cc/Sx58mgzj/480.png
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/PqbfD0QX/66.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/yNm6FWgz/1029-t72ba-capt-17-02-23.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/mZH6y033/21.png
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/bvKbbG1N/1003.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/hjHCk489/1014-t72ba.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/j26rmYgX/1002-t72ba.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/ZnPgbsJW/6521.png
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/YS6r5Rwf/1027-t72ba-capt.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/Qt65X9TS/f32.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/WpCjQNyv/f433.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/6pb7hGNH/1009-t72ba-capt-02-02-23.jpg
T-72BA,Tanks,captured,postimg,,False,https://i.postimg.cc/J46hVWVW/1040-T-72-BA-capt-16-08-24.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8kK47Qs2/1285-T-72-B3-destr-20-10-24.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6wWVgL9/4432.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/FRjjzC4G/551.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6gsmSzS/10-20-2022-destroyed-Belgorod.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/XvVJCqzR/47.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/t4Cm0wNx/446.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Ss1CCXmf/687.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/J0S24x0f/t1.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/XqFKRgfQ/1018-t72b3.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/y6FbBzcC/310.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/NffRWtKh/1004-t72b3-destr-20-02-23.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/V6q0xPpY/1038-72-B3-destr-30-11-22.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/bNkLWqLp/1019-t72b3.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/SQ3vjddL/3212.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qB8QqRVv/47.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/9fqfddtG/27.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tRSzJC9K/670.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/VNHPkyZz/66889.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DyqmxChr/43.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/BZjGgMFV/1004-t72b3.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qvRGry7g/1023-unkn-t72-dam-aband-28-04-24.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/xdL8xk5q/542f.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/sDyJXZVZ/46.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/C1nNrBjw/76.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/X7PRYxFs/776.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4dN3cXLs/668.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/rFqPVqkj/578.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/DzJ3yBR5/669p.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MTRV0WgH/68899.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/hjBxDk3d/b33.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MZ0dd6kF/3800.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/59CQfSy9/2004.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/dVx1SZv8/6539.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4xbZ2JQ8/1035-t72b3-destr-02-04-23.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/tTyFj7HG/1029-72-B3-destr-04-11-23.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/m2Fr2kCt/998.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/zXH7mJPs/d3.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/KjRN8Fcg/763.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/xTXppdh7/6655.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Y9BLC0GR/1007-t72b3-destr-T80b-dam-aband-02-11-23.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Fsx5zkW2/1015-t72b3-destr-23-10-23.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pTGj20ZR/554.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Jzf7c2NY/hh6.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/x8CgQ6mG/1.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/jSTV5m1m/321.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/nhnsM1mn/1041-T-72-B3-destr-30-11-24.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/mhx4M4Nd/1054-T-72-B3-destr-14-11-24.jpg
T-72B3,Tanks,captured and destroyed,postimg,,False,https://i.postimg.cc/YCx3jCLb/793.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/Gm76tytp/Amx-HFk-If-png-medium.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/3x4PcZ3H/7j766.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4x6zjpVC/1033-T-72-B3-destr-25-07-22.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/q7zdTNwc/1111-T-72-B3-destr-04-07-22.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/d05t9L0x/1018.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/MKYBcZBg/1002-t72b3-4x.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/8kyRcpmB/tank.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/pT5RQXZt/1000.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/qRyBGz6W/1005-t72b3.png
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/V6TYBXrC/1006-t72b3.jpg
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/fLBWd7XS/05-18-2022-Tryrkuny-T-72-B3-destroyed.png
T-72B3,Tanks,destroyed,postlmg,,False,https://postlmg.cc/c641d8GV
T-72B3,Tanks,destroyed,postlmg,,False,https://postlmg.cc/tsZH2Crv
T-72B3,Tanks,destroyed,postimg,,False,https://i.postimg.cc/4Ndqc7Vp/1009-T-80-BVM-BTR-80-MT-LB-T-72-B3-and-Ural-4320-destr-24-11-22.jpg
